,Team,Owner,HR,R,RBI,SB,OBP,OPS,SO,SV,HD,ERA,WHP,QS,Pts,Rank,league_id,league_name,team_id,HR_Points,R_Points,RBI_Points,SB_Points,OBP_Points,OPS_Points,SO_Points,SV_Points,HD_Points,ERA_Points,WHP_Points,QS_Points,Total_Points,Overall_Rank
106,13 Going on 330,meftw111,253,774,791,80,0.35,0.845,1359,49,55,3.84,1.2,88,,1,21587,D3 - Greg Maddux,124323,206.5,206.0,221.0,167.5,163.0,169.0,200.0,77.5,136.5,169.0,175.0,202.0,2093.0,10.0
107,Woops,TehHat,242,756,743,77,0.347,0.849,1274,50,71,3.87,1.23,77,,2,21587,D3 - Greg Maddux,124272,174.5,187.5,200.5,159.5,140.0,190.0,168.5,81.5,194.0,162.5,137.0,150.5,1946.0,22.0
108,F---ING WIZARD FROGS!!!,StickyChicken,249,751,685,71,0.357,0.848,1348,53,64,4.34,1.26,75,,3,21587,D3 - Greg Maddux,124281,195.0,184.0,132.0,138.0,206.0,182.5,196.0,97.5,169.5,44.5,103.5,141.5,1790.0,47.0
109,derekjohn,derekjohn,257,788,726,45,0.335,0.814,1225,67,71,3.92,1.21,72,,4,21587,D3 - Greg Maddux,124268,210.0,217.0,186.5,18.5,38.0,64.0,136.5,144.5,194.0,146.5,161.5,123.0,1640.0,71.5
110,Mighty Minnesota Mientkiewiczs,ZCyclone,213,738,711,82,0.341,0.829,1240,60,57,4.15,1.28,84,,5,21587,D3 - Greg Maddux,124305,101.5,162.0,167.5,176.5,81.5,114.0,148.0,123.5,146.0,93.5,76.0,190.0,1580.0,79.0
111,Ice Station Zebra Associates,sabugod,184,630,577,70,0.362,0.849,1120,54,30,3.9,1.18,87,,6,21587,D3 - Greg Maddux,124303,30.5,37.0,27.0,135.0,221.0,190.0,94.0,101.0,49.0,151.5,195.5,199.5,1431.0,104.0
112,Berber Collage Ellipsis,mheadphone,235,740,680,53,0.359,0.845,1252,18,52,4.47,1.32,86,,7,21587,D3 - Greg Maddux,124307,164.0,166.0,127.5,47.0,213.0,169.0,152.5,16.5,128.5,23.0,27.5,197.0,1431.5,103.0
113,Jdthep,jdthep,201,711,657,64,0.342,0.813,1165,87,59,4.05,1.25,69,,8,21587,D3 - Greg Maddux,124314,66.0,121.5,95.0,101.5,90.0,61.0,111.5,203.5,153.0,116.0,113.0,108.0,1340.0,119.0
114,Goonies Never Say Die,goon39,244,688,677,61,0.337,0.844,1170,95,33,4.24,1.28,62,,9,21587,D3 - Greg Maddux,124293,181.0,92.5,125.0,87.5,49.0,164.5,117.5,214.0,57.5,65.5,76.0,71.0,1301.0,125.0
115,The BreakFastBall Club,snakku,212,664,623,67,0.357,0.855,873,86,14,4.15,1.25,39,,10,21587,D3 - Greg Maddux,124302,97.0,67.0,54.0,116.5,206.0,203.5,22.0,199.5,25.5,93.5,113.0,9.0,1206.5,141.0
116,The Rally Caps,thatguychris,178,633,608,69,0.333,0.791,1084,80,50,3.99,1.19,57,,11,21587,D3 - Greg Maddux,124271,20.5,39.5,41.0,130.5,26.0,21.5,86.0,190.5,120.5,128.0,187.0,54.0,1045.0,163.0
117,The Tato,ShortGameNate,204,597,613,75,0.339,0.819,920,42,48,4.25,1.32,38,,12,21587,D3 - Greg Maddux,124277,72.5,20.0,46.5,151.5,63.0,79.0,35.0,57.0,112.5,62.5,27.5,7.5,734.5,208.0
118,Riptide,BelowTheBenthic,231,756,690,90,0.347,0.837,1299,101,79,3.54,1.17,81,,1,21588,D3 - Sandy Koufax,124259,152.5,187.5,139.0,200.0,140.0,143.5,180.0,219.5,211.0,215.5,205.0,177.5,2171.0,4.0
119,Service Time Manipulator,VoodooSteve,229,692,641,53,0.357,0.85,1434,113,42,3.58,1.13,77,,2,21588,D3 - Sandy Koufax,124262,148.0,100.5,75.0,47.0,206.0,195.5,215.0,226.0,88.5,210.0,220.0,150.5,1882.0,30.0
120,AREY36,AREY36,259,783,819,93,0.335,0.855,1002,75,47,3.34,1.16,66,,3,21588,D3 - Sandy Koufax,124265,213.0,213.5,225.0,206.0,38.0,203.5,65.0,173.0,107.5,224.0,212.5,93.0,1974.0,18.0
121,Monster Max's Ballpark Smash,Smackavelli,261,813,773,85,0.355,0.862,1021,42,32,3.84,1.26,61,,4,21588,D3 - Sandy Koufax,124250,217.0,224.0,217.0,186.5,199.0,210.5,72.5,57.0,54.0,169.0,103.5,67.0,1777.0,49.5
122,Hartford Yard Goats,Foley23,213,717,665,75,0.341,0.818,1332,102,43,3.9,1.22,84,,5,21588,D3 - Sandy Koufax,124246,101.5,134.0,105.0,151.5,81.5,74.5,192.0,221.0,92.5,151.5,149.5,190.0,1644.5,69.0
123,Down With OBP,freakyouttie,223,714,706,61,0.344,0.829,1316,87,44,4.24,1.29,80,,6,21588,D3 - Sandy Koufax,124282,126.5,127.5,159.0,87.5,110.5,114.0,186.5,203.5,95.5,65.5,61.0,172.5,1509.5,87.0
124,wOBA Fett,Mrfarenheit,220,731,691,53,0.356,0.829,1066,17,48,3.95,1.17,66,,7,21588,D3 - Sandy Koufax,124266,119.5,149.5,142.0,47.0,201.5,114.0,83.0,15.0,112.5,137.5,205.0,93.0,1419.5,106.0
125,Oh Righteous One,Take Over,207,648,601,86,0.34,0.808,1023,19,32,4.13,1.28,72,,8,21588,D3 - Sandy Koufax,124274,81.0,50.0,37.0,190.0,73.5,52.0,75.5,19.0,54.0,100.0,76.0,123.0,931.0,181.0
126,The Big Cat's Pajamas,elawrence60,184,612,636,83,0.333,0.787,1269,61,36,4.34,1.27,73,,9,21588,D3 - Sandy Koufax,124253,30.5,28.5,66.0,180.5,26.0,17.0,164.5,127.0,68.0,44.5,92.5,129.0,974.0,175.0
127,BigLeagueJew,BarryBondsBalls,179,575,532,35,0.357,0.849,549,36,75,5.09,1.47,10,,10,21588,D3 - Sandy Koufax,124248,22.0,10.0,10.0,7.5,206.0,190.0,1.0,39.0,204.5,1.0,1.0,1.0,693.0,211.0
128,Team,Take Over,157,578,571,43,0.339,0.819,890,1,0,3.82,1.28,69,,11,21588,D3 - Sandy Koufax,124247,5.5,12.0,23.0,14.0,63.0,79.0,27.5,2.0,2.5,173.5,76.0,108.0,586.0,221.0
129,Emerald City Reign,spartanwolf,195,636,612,49,0.341,0.804,899,39,9,4.57,1.31,56,,12,21588,D3 - Sandy Koufax,124335,52.0,41.5,44.0,32.5,81.5,44.5,31.0,50.0,19.5,12.5,39.0,51.5,499.5,224.0
130,Carolina Cooters,patmikekelly,271,810,827,96,0.351,0.879,1190,75,55,3.98,1.2,78,,1,21589,D3 - Jim Palmer,124451,223.0,223.0,226.0,210.0,173.0,218.5,126.5,173.0,136.5,130.5,175.0,158.5,2173.5,3.0
131,The Bats of Wrath,LesVlads,249,794,758,65,0.35,0.847,1272,63,73,3.79,1.19,80,,2,21589,D3 - Jim Palmer,124419,195.0,218.0,212.5,105.5,163.0,178.5,167.0,134.0,200.5,182.0,187.0,172.5,2115.5,9.0
132,Prosner,Prosner,240,712,691,62,0.351,0.829,1475,79,62,3.81,1.21,73,,3,21589,D3 - Jim Palmer,124312,171.5,123.5,142.0,94.0,173.0,114.0,219.0,186.5,165.5,177.0,161.5,129.0,1856.5,37.0
133,DSigMU21,DSigMU21,270,832,767,51,0.346,0.856,833,69,56,3.76,1.18,43,,4,21589,D3 - Jim Palmer,124376,221.5,226.0,215.0,40.0,126.0,205.0,17.0,153.0,141.0,188.0,195.5,12.5,1740.5,53.0
134,SpearOfWealth,SpearOfWealth,244,678,675,60,0.326,0.795,1498,52,57,3.77,1.27,89,,5,21589,D3 - Jim Palmer,124450,181.0,83.0,120.0,81.0,7.5,29.0,225.0,92.5,146.0,185.5,92.5,205.5,1448.5,98.0
135,Just the tip,Admiralthrawn11,197,629,627,76,0.339,0.801,903,60,45,3.68,1.16,66,,6,21589,D3 - Jim Palmer,124459,57.0,36.0,56.0,156.0,63.0,39.0,33.0,123.5,98.5,197.0,212.5,93.0,1164.5,146.0
136,Posey Riot,Jewker,197,690,623,69,0.342,0.82,945,69,45,4.1,1.2,54,,7,21589,D3 - Jim Palmer,124453,57.0,95.0,54.0,130.5,90.0,83.0,45.0,153.0,98.5,105.0,175.0,43.5,1129.5,152.0
137,The Dizzy Batracers,Goyanks7777,200,720,662,73,0.35,0.834,902,51,43,4.4,1.32,53,,8,21589,D3 - Jim Palmer,124558,63.5,137.0,103.0,144.5,163.0,131.0,32.0,86.5,92.5,31.5,27.5,40.0,1052.0,162.0
138,One Does Not Simply Walk if Youre Odor,JimmyChonga,177,527,528,54,0.335,0.794,964,52,34,3.63,1.19,64,,9,21589,D3 - Jim Palmer,124249,18.5,4.0,8.0,51.5,38.0,27.0,55.5,92.5,60.0,205.5,187.0,80.5,828.0,195.0
139,Nut 2 Butt,ffejulator,180,613,554,119,0.346,0.82,929,42,3,4.1,1.27,55,,10,21589,D3 - Jim Palmer,124579,24.0,30.0,17.0,225.0,126.0,83.0,38.5,57.0,8.5,105.0,92.5,48.0,854.5,190.0
140,The Amazin' Mess,Ramzavail,170,642,612,37,0.349,0.818,890,28,61,4.04,1.24,43,,11,21589,D3 - Jim Palmer,124506,12.5,46.5,44.0,10.0,155.5,74.5,27.5,25.0,161.5,118.5,124.5,12.5,812.5,199.0
141,jackalope503,jackalope503,184,622,579,57,0.333,0.793,891,61,1,4.55,1.31,50,,12,21589,D3 - Jim Palmer,124380,30.5,35.0,28.5,68.5,26.0,25.5,29.5,127.0,5.5,15.5,39.0,31.0,461.5,225.0
142,Terrence Young,Terrence8026,270,786,754,55,0.359,0.881,1373,87,72,3.72,1.18,84,,1,21590,D4 - Mike Mussina,124701,221.5,216.0,207.5,55.0,213.0,221.0,202.0,203.5,197.5,192.5,195.5,190.0,2315.0,1.0
143,HearTheBeard,hearthebeard,258,738,731,55,0.354,0.849,1013,85,78,3.51,1.15,49,,2,21590,D4 - Mike Mussina,124722,211.0,162.0,194.0,55.0,195.5,190.0,68.0,198.0,210.0,217.5,216.0,26.0,1943.0,23.0
144,Let The Mookie Win,Tcryden,212,744,695,89,0.353,0.836,1142,54,74,4.23,1.23,65,,3,21590,D4 - Mike Mussina,124708,97.0,172.5,147.0,197.0,190.0,138.0,105.0,101.0,202.0,70.0,137.0,86.5,1643.0,70.0
145,The Mensches,MasonO,246,672,655,69,0.337,0.841,987,72,43,3.81,1.23,54,,4,21590,D4 - Mike Mussina,124794,188.0,76.0,92.0,130.5,49.0,154.0,63.0,163.0,92.5,177.0,137.0,43.5,1365.5,114.0
146,cancer_sticks,cancer_sticks,209,701,640,61,0.343,0.815,1263,82,56,4.19,1.27,60,,5,21590,D4 - Mike Mussina,124669,88.5,107.5,73.0,87.5,99.5,66.5,159.0,193.5,141.0,80.0,92.5,62.5,1251.0,132.0
147,Bowie Baysox,M5rich5,180,612,558,81,0.344,0.822,1246,16,1,3.66,1.15,106,,6,21590,D4 - Mike Mussina,124700,24.0,28.5,19.5,172.0,110.5,91.0,150.0,13.0,5.5,200.0,216.0,226.0,1256.0,131.0
148,Norwood Newt,nrwdnewt,184,666,658,61,0.346,0.825,960,46,13,3.61,1.25,66,,7,21590,D4 - Mike Mussina,124738,30.5,69.5,97.0,87.5,126.0,99.0,51.0,70.0,23.5,207.5,113.0,93.0,1067.5,160.0
149,Ole,MatrixDream,224,690,668,66,0.349,0.867,725,5,29,4.76,1.35,52,,8,21590,D4 - Mike Mussina,124778,129.0,95.0,109.5,110.0,155.5,213.0,2.0,3.0,47.5,4.0,12.5,37.5,918.5,184.0
150,Lords of Lumber,Clarkbar36,178,593,525,77,0.36,0.854,904,67,5,4.43,1.31,60,,9,21590,D4 - Mike Mussina,124706,20.5,19.0,5.5,159.5,215.0,201.0,34.0,144.5,13.5,26.0,39.0,62.5,940.0,180.0
151,Stupid Betts,brhill5873,175,576,573,79,0.325,0.775,787,71,7,3.47,1.23,49,,10,21590,D4 - Mike Mussina,124715,17.0,11.0,24.0,163.5,6.0,8.5,8.0,161.5,15.5,221.5,137.0,26.0,799.5,203.0
152,Black Love Soul Food,ceashley32,157,604,570,77,0.341,0.798,932,44,17,4.24,1.31,48,,11,21590,D4 - Mike Mussina,124731,5.5,24.5,22.0,159.5,81.5,34.5,41.0,62.5,30.0,65.5,39.0,22.0,587.5,220.0
153,The Standing Waves,thejoelingdead,166,513,501,27,0.327,0.774,979,40,41,4.14,1.29,57,,12,21590,D4 - Mike Mussina,124813,9.0,3.0,3.0,1.0,9.0,6.5,59.0,52.5,84.5,97.5,61.0,54.0,440.0,226.0
154,wOBA Fett,Uncledonny,244,764,697,65,0.35,0.834,1483,89,48,3.5,1.12,93,,1,21591,D4 - Mariano Rivera,124710,181.0,196.0,150.0,105.5,163.0,131.0,221.0,209.0,112.5,219.0,221.0,217.0,2126.0,7.0
155,Sultans of Swing,marcram,244,757,714,69,0.351,0.827,1437,38,81,3.45,1.18,102,,2,21591,D4 - Mariano Rivera,125383,181.0,189.0,171.5,130.5,173.0,105.5,216.5,46.5,214.5,223.0,195.5,225.0,2071.5,15.0
156,Franimal House,parkranger2000,251,746,755,87,0.361,0.887,1287,78,32,4.11,1.24,78,,3,21591,D4 - Mariano Rivera,124903,202.5,175.5,209.5,193.0,217.5,225.0,174.0,183.0,54.0,102.0,124.5,158.5,2019.0,17.0
157,Van Buren Boys,VanBurenBoys_8,250,773,727,48,0.345,0.842,1236,78,65,3.87,1.14,66,,4,21591,D4 - Mariano Rivera,125068,198.5,203.5,188.5,28.5,117.5,158.0,147.0,183.0,173.0,162.5,218.5,93.0,1871.5,33.0
158,The Good Boys,Thegoodboys59,231,706,716,64,0.362,0.885,958,75,40,3.94,1.23,55,,5,21591,D4 - Mariano Rivera,125385,152.5,113.0,173.5,101.5,221.0,224.0,50.0,173.0,81.5,140.5,137.0,48.0,1615.5,74.0
159,Chazz city,wheredawhitewom,247,783,755,50,0.353,0.879,961,35,14,4.32,1.35,61,,6,21591,D4 - Mariano Rivera,124650,191.0,213.5,209.5,35.5,190.0,218.5,52.5,36.5,25.5,51.0,12.5,67.0,1303.0,124.0
160,Vottomatic,KeeptheDH,185,604,586,90,0.335,0.798,927,108,36,3.9,1.24,44,,7,21591,D4 - Mariano Rivera,125213,35.0,24.5,33.0,200.0,38.0,34.5,36.5,224.0,68.0,151.5,124.5,15.0,984.5,171.0
161,Darebel10000,Darebel10000,162,587,568,71,0.323,0.759,1136,76,47,4.03,1.28,64,,8,21591,D4 - Mariano Rivera,124866,8.0,17.0,21.0,138.0,4.5,2.0,101.0,178.5,107.5,121.0,76.0,80.5,855.0,189.0
162,uggla123,superplatypus57,188,696,592,63,0.339,0.788,1122,16,33,4.24,1.31,84,,9,21591,D4 - Mariano Rivera,125392,40.5,105.0,35.5,98.5,63.0,18.0,97.0,13.0,57.5,65.5,39.0,190.0,822.5,196.0
163,"Rigs, Pipes & Lettuce",NufCed,161,499,552,60,0.334,0.809,930,10,4,3.79,1.21,74,,10,21591,D4 - Mariano Rivera,124685,7.0,2.0,16.0,81.0,32.5,55.0,40.0,7.5,11.0,182.0,161.5,135.0,730.5,210.0
164,War Pigs,gloriouswombat,208,532,575,48,0.345,0.829,883,79,0,4.66,1.37,44,,11,21591,D4 - Mariano Rivera,125378,84.5,5.0,26.0,28.5,117.5,114.0,24.0,186.5,2.5,7.0,5.0,15.0,615.5,218.0
165,Little Cowboys,YellowPerch,150,566,525,112,0.326,0.772,770,19,8,4.2,1.28,58,,12,21591,D4 - Mariano Rivera,124711,2.0,9.0,5.5,221.5,7.5,4.5,6.0,19.0,17.5,78.5,76.0,56.5,503.5,223.0
166,SonsofBichettes,Wisemansstaff,242,747,696,81,0.354,0.843,1225,68,58,3.71,1.18,65,,1,21592,D4 - Mark Buehrle,124697,174.5,177.0,148.5,172.0,195.5,161.0,136.5,148.0,149.0,194.5,195.5,86.5,1938.5,24.0
167,Whirly Buehrles,eddardsnark31,237,708,651,43,0.344,0.809,1354,69,47,3.93,1.22,79,,2,21592,D4 - Mark Buehrle,124682,170.0,116.0,85.5,14.0,110.5,55.0,199.0,153.0,107.5,143.0,149.5,166.5,1469.5,94.0
168,The Muddbutts,jimtow28,249,781,747,97,0.332,0.818,1028,54,56,4.15,1.28,65,,3,21592,D4 - Mark Buehrle,124652,195.0,210.0,204.0,212.0,19.5,74.5,78.0,101.0,141.0,93.5,76.0,86.5,1491.0,91.0
169,The Hacksaw,DrJackBauer,215,633,654,68,0.347,0.841,1135,67,21,4.01,1.23,78,,4,21592,D4 - Mark Buehrle,124688,107.0,39.5,90.0,123.5,140.0,154.0,100.0,144.5,34.5,125.0,137.0,158.5,1353.5,116.0
170,tbinta,tbinta,216,709,689,98,0.34,0.825,1219,61,42,4.44,1.29,74,,4,21592,D4 - Mark Buehrle,124679,109.0,118.5,136.0,213.0,73.5,99.0,134.0,127.0,88.5,25.0,61.0,135.0,1319.5,121.0
171,Wharf Rats,srndsnd,210,644,659,44,0.366,0.883,1044,32,27,3.88,1.26,86,,4,21592,D4 - Mark Buehrle,124666,91.5,48.0,100.0,16.5,225.0,223.0,80.0,31.0,43.5,158.5,103.5,197.0,1317.5,122.0
172,Dayzdnconfused,dayzdnconfused,229,773,758,58,0.349,0.842,1019,82,17,4.22,1.31,64,,7,21592,D4 - Mark Buehrle,124695,148.0,203.5,212.5,73.5,155.5,158.0,70.5,193.5,30.0,73.5,39.0,80.5,1438.0,101.0
173,The Vottoman Empire,KitchenTaco,202,679,584,56,0.343,0.803,1170,46,47,3.95,1.16,79,,8,21592,D4 - Mark Buehrle,124693,68.0,85.0,32.0,61.5,99.5,42.0,117.5,70.0,107.5,137.5,212.5,166.5,1199.5,142.0
174,Senatorialist,senatorialist,185,657,632,68,0.336,0.792,1121,70,38,3.87,1.23,62,,9,21592,D4 - Mark Buehrle,124698,35.0,56.0,60.0,123.5,43.5,23.5,95.5,158.5,75.0,162.5,137.0,71.0,1041.0,164.0
175,Lt. Frank Drebin,alekhine888,180,585,530,57,0.343,0.821,839,58,36,3.96,1.2,35,,10,21592,D4 - Mark Buehrle,124687,24.0,15.0,9.0,68.5,99.5,86.5,19.0,114.0,68.0,133.5,175.0,5.0,817.0,197.0
176,Keepin' it Realmuto,FletchTopper,182,558,558,55,0.346,0.857,793,58,0,4.17,1.33,64,,11,21592,D4 - Mark Buehrle,124691,26.0,7.0,19.5,55.0,126.0,206.0,10.0,114.0,2.5,85.5,20.0,80.5,752.0,206.0
177,Samuels Square Garden,jacobgomets,183,602,607,48,0.343,0.825,1021,30,21,4.18,1.29,63,,12,21592,D4 - Mark Buehrle,124665,27.5,23.0,40.0,28.5,99.5,99.0,72.5,29.5,34.5,82.0,61.0,75.5,672.5,212.0
178,The Rosies,RoRosie,272,807,806,91,0.359,0.881,1171,66,88,3.71,1.23,72,,1,21593,D4 - Roger Clemens,124672,224.0,221.5,223.0,203.0,213.0,221.0,119.0,142.0,222.0,194.5,137.0,123.0,2243.0,2.0
179,I Like Big Bats,fahey42,209,730,657,75,0.355,0.827,1097,57,92,3.67,1.19,69,,2,21593,D4 - Roger Clemens,124671,88.5,147.5,95.0,151.5,199.0,105.5,88.0,109.5,223.5,198.0,187.0,108.0,1701.0,59.0
180,Smoak 'Em If You Got 'Em,slaw47,225,742,699,74,0.334,0.813,1280,106,24,4.0,1.23,74,,3,21593,D4 - Roger Clemens,124664,131.5,169.0,152.5,147.5,32.5,61.0,171.0,223.0,37.0,126.0,137.0,135.0,1523.0,86.0
181,Whiskey Jacks,Thunder_Boy,234,778,725,79,0.349,0.848,943,74,31,4.21,1.3,56,,4,21593,D4 - Roger Clemens,124658,160.0,209.0,184.5,163.5,155.5,182.5,43.0,167.0,50.5,76.0,50.0,51.5,1493.0,90.0
182,Jobos Hobos,jobo1372,218,659,689,40,0.343,0.807,1140,93,35,3.73,1.19,70,,5,21593,D4 - Roger Clemens,124660,114.0,59.5,136.0,12.0,99.5,49.5,103.5,213.0,63.5,191.0,187.0,114.5,1343.0,118.0
183,Some Lady Named Baby Ruth,abrown26,213,666,636,67,0.353,0.837,836,33,29,3.65,1.07,50,,6,21593,D4 - Roger Clemens,124651,101.5,69.5,66.0,116.5,190.0,143.5,18.0,33.0,47.5,203.0,226.0,31.0,1245.5,133.0
184,Other People's Keepers,MrMet15,196,671,590,87,0.352,0.838,1163,58,28,4.32,1.28,63,,7,21593,D4 - Roger Clemens,124670,54.0,74.5,34.0,193.0,182.5,147.5,109.5,114.0,46.0,51.0,76.0,75.5,1157.5,147.0
185,Planet Express,PJFry,156,562,550,66,0.318,0.753,1190,50,20,3.95,1.25,81,,8,21593,D4 - Roger Clemens,124674,4.0,8.0,15.0,110.0,1.0,1.0,126.5,81.5,33.0,137.5,113.0,177.5,808.0,200.0
186,LJ's Hoes,segoldma,191,691,685,57,0.35,0.842,786,41,5,4.48,1.27,47,,9,21593,D4 - Roger Clemens,124657,45.0,98.0,132.0,68.5,163.0,158.0,7.0,54.5,13.5,20.5,92.5,19.0,871.5,188.0
187,Faith + 1,LeftCoastDrumer,149,533,492,69,0.332,0.779,964,30,15,3.61,1.11,71,,10,21593,D4 - Roger Clemens,124678,1.0,6.0,2.0,130.5,19.5,13.0,55.5,29.5,27.0,207.5,222.5,118.0,832.0,193.0
188,Springfield Isotopes,enjoyingcarp650,214,680,621,59,0.344,0.826,1182,28,11,4.51,1.35,69,,11,21593,D4 - Roger Clemens,124667,105.0,86.0,49.0,76.5,110.5,103.0,123.5,25.0,21.5,17.5,12.5,108.0,838.0,192.0
189,WillyMaysHays,willymayshays,226,659,667,56,0.341,0.832,729,36,72,4.4,1.31,27,,11,21593,D4 - Roger Clemens,124662,136.0,59.5,107.5,61.5,81.5,124.0,3.0,39.0,197.5,31.5,39.0,3.0,883.0,186.0
190,The Duda Abides,kennkerp,286,805,808,68,0.355,0.877,1255,62,38,3.77,1.2,91,,1,21594,D4 - Willie Mays,124690,226.0,220.0,224.0,123.5,199.0,217.0,156.5,130.0,75.0,185.5,175.0,211.0,2142.5,5.0
191,Never Have I Devers,camboss,227,785,780,102,0.349,0.845,1229,52,44,3.66,1.2,77,,2,21594,D4 - Willie Mays,124735,141.0,215.0,220.0,216.5,155.5,169.0,140.0,92.5,95.5,200.0,175.0,150.5,1970.5,20.0
192,Dock Ellis,eatinChips,225,765,714,72,0.363,0.86,1265,56,76,3.88,1.22,67,,3,21594,D4 - Willie Mays,124742,131.5,198.0,171.5,141.5,223.5,208.5,162.0,106.0,207.5,158.5,149.5,99.0,1957.0,21.0
193,Ponch,ponch101,262,807,776,65,0.361,0.889,1165,59,69,4.06,1.26,73,,4,21594,D4 - Willie Mays,124704,219.0,221.5,219.0,105.5,217.5,226.0,111.5,119.0,187.5,113.5,103.5,129.0,1972.5,19.0
194,God Hates Skaggs,mattcahill,242,736,708,47,0.343,0.841,1384,67,26,3.93,1.23,94,,5,21594,D4 - Willie Mays,124726,174.5,158.5,161.5,23.0,99.5,154.0,205.0,144.5,40.5,143.0,137.0,220.5,1661.5,66.0
195,Scherzer? I barely Cano her.,yaheardwperd,203,718,630,96,0.339,0.804,1274,69,70,3.92,1.24,87,,6,21594,D4 - Willie Mays,124654,69.0,135.5,57.0,210.0,63.0,44.5,168.5,153.0,191.0,146.5,124.5,199.5,1562.0,82.0
196,Madison Mallards,MBatistussi,245,684,676,68,0.332,0.815,1200,74,72,4.21,1.27,65,,7,21594,D4 - Willie Mays,124689,185.5,88.5,123.5,123.5,19.5,66.5,129.0,167.0,197.5,76.0,92.5,86.5,1355.5,115.0
197,Proxy Draft,Thesneak155,168,601,557,110,0.338,0.796,799,69,31,3.79,1.19,48,,8,21594,D4 - Willie Mays,125981,10.5,22.0,18.0,220.0,53.5,31.5,12.0,153.0,50.5,182.0,187.0,22.0,962.0,179.0
198,Failure to Launch Angle,Take Over,192,694,612,73,0.347,0.828,763,60,9,4.14,1.33,53,,9,21594,D4 - Willie Mays,124681,46.5,102.5,44.0,144.5,140.0,107.5,5.0,123.5,19.5,97.5,20.0,40.0,890.5,185.0
199,A+ for Effort,D3f3nd3r,227,651,673,28,0.34,0.832,880,7,35,4.9,1.4,50,,10,21594,D4 - Willie Mays,124767,141.0,52.0,117.0,2.5,73.5,124.0,23.0,4.5,63.5,3.0,2.0,31.0,637.0,216.0
200,Shelby Miller Return Tour,Take Over,153,493,462,51,0.344,0.816,807,75,4,4.29,1.23,48,,11,21594,D4 - Willie Mays,124653,3.0,1.0,1.0,40.0,110.5,69.0,14.0,173.0,11.0,58.0,137.0,22.0,639.5,215.0
201,God Squad,Take Over,172,585,604,62,0.339,0.795,886,19,18,4.1,1.22,46,,12,21594,D4 - Willie Mays,124721,14.0,15.0,38.0,94.0,63.0,29.0,25.0,19.0,32.0,105.0,149.5,17.5,601.0,219.0
202,I See You Zolak!,ThisIsOurYear,246,761,722,66,0.356,0.862,1264,69,68,3.47,1.19,75,,1,21595,D4 - Frank Robinson,124985,188.0,192.5,178.0,110.0,201.5,210.5,161.0,153.0,183.5,221.5,187.0,141.5,2128.0,6.0
203,Color of Money,Zolak,251,751,743,67,0.341,0.832,1228,80,51,3.81,1.22,77,,2,21595,D4 - Frank Robinson,125096,202.5,184.0,200.5,116.5,81.5,124.0,138.5,190.5,124.0,177.0,149.5,150.5,1839.0,40.0
204,puddy,studio54,247,715,730,99,0.342,0.854,1087,76,36,3.49,1.1,73,,3,21595,D4 - Frank Robinson,124709,191.0,130.0,192.5,214.5,90.0,201.0,87.0,178.5,68.0,220.0,224.0,129.0,1925.5,26.0
205,Byron Buxton Top 5,stranske,261,770,729,71,0.372,0.873,1026,97,36,4.15,1.25,51,,4,21595,D4 - Frank Robinson,124663,217.0,200.0,191.0,138.0,226.0,215.0,77.0,216.5,68.0,93.5,113.0,35.5,1790.5,46.0
206,Warlex,Warlex,204,723,675,62,0.346,0.833,1140,10,4,3.83,1.2,94,,5,21595,D4 - Frank Robinson,124716,72.5,140.5,120.0,94.0,126.0,127.0,103.5,7.5,11.0,172.0,175.0,220.5,1369.5,112.0
207,Ral,RalJTK,225,701,682,99,0.321,0.777,1287,91,54,4.33,1.3,60,,6,21595,D4 - Frank Robinson,125373,131.5,107.5,129.5,214.5,3.0,10.5,174.0,211.0,133.5,46.5,50.0,62.5,1274.0,128.0
208,Chatt Mapman Superstars,theDICTATORguy,228,730,676,48,0.338,0.789,1069,69,64,4.08,1.23,55,,6,21595,D4 - Frank Robinson,124747,145.0,147.5,123.5,28.5,53.5,19.0,84.0,153.0,169.5,110.5,137.0,48.0,1219.0,139.0
209,Password is Taco,Mr_Whitman,211,683,667,39,0.346,0.84,971,37,42,4.04,1.24,70,,8,21595,D4 - Frank Robinson,125450,93.5,87.0,107.5,11.0,126.0,151.5,58.0,42.5,88.5,118.5,124.5,114.5,1123.0,153.0
210,Scrapple10,Scrapple10,207,647,649,116,0.347,0.85,851,59,0,4.32,1.3,61,,9,21595,D4 - Frank Robinson,125463,81.0,49.0,84.0,224.0,140.0,195.5,20.0,119.0,2.5,51.0,50.0,67.0,1083.0,159.0
211,Daddy's Little Girls,Pete_Grassi,195,684,642,43,0.35,0.844,986,14,3,4.3,1.29,90,,10,21595,D4 - Frank Robinson,125420,52.0,88.5,76.0,14.0,163.0,164.5,62.0,10.5,8.5,56.5,61.0,208.0,964.5,178.0
212,Mad Max's Madness,Verarde,170,585,582,49,0.348,0.834,1015,53,37,4.28,1.27,53,,11,21595,D4 - Frank Robinson,124684,12.5,15.0,31.0,32.5,150.0,131.0,69.0,97.5,71.0,59.0,92.5,40.0,801.0,202.0
213,Chris Davis Support Group,sooners285,190,642,637,51,0.348,0.814,1104,50,55,4.38,1.31,51,,12,21595,D4 - Frank Robinson,124815,43.5,46.5,68.0,40.0,150.0,64.0,89.0,81.5,136.5,37.0,39.0,35.5,830.5,194.0
